All Categories,Source Country,Source City,Source Airport,Destination Country,Destination City,Destination Airport,Airline Name,Sum of Flights
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Others,Destination City:Tel-aviv,Destination City:Ben Gurion International Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Others,Destination City:Lisbon,Destination City:Humberto Delgado Airport (Lisbon Portela Airport),Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Others,Destination City:Agadir,Destination City:Al Massira Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Others,Destination City:Marrakech,Destination City:Menara Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:United Kingdom,Destination City:London,Destination City:London Gatwick Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:United Kingdom,Destination City:London,Destination City:London Stansted Airport,Airline Name:Ryanair,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:United Kingdom,Destination City:London,Destination City:London Luton Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:United Kingdom,Destination City:Southend,Destination City:Southend Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:United Kingdom,Destination City:Liverpool,Destination City:Liverpool John Lennon Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:United Kingdom,Destination City:East Midlands,Destination City:East Midlands Airport,Airline Name:Ryanair,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:United Kingdom,Destination City:Manchester,Destination City:Manchester Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:United Kingdom,Destination City:Edinburgh,Destination City:Edinburgh Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:United Kingdom,Destination City:Bristol,Destination City:Bristol Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:United Kingdom,Destination City:Glasgow,Destination City:Glasgow International Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Spain,Destination City:Tenerife,Destination City:Tenerife South Airport,Airline Name:Norwegian Air Shuttle,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Spain,Destination City:Tenerife,Destination City:Tenerife South Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Spain,Destination City:Barcelona,Destination City:Barcelona International Airport,Airline Name:Norwegian Air Shuttle,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Spain,Destination City:Barcelona,Destination City:Barcelona International Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Spain,Destination City:Gran Canaria,Destination City:Gran Canaria Airport,Airline Name:Norwegian Air Shuttle,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Spain,Destination City:Palma de Mallorca,Destination City:Palma De Mallorca Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Spain,Destination City:Malaga,Destination City:Málaga Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Spain,Destination City:Madrid,Destination City:Adolfo Suárez Madrid–Barajas Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Italy,Destination City:Venice,Destination City:Venice Marco Polo Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Italy,Destination City:Pisa,Destination City:Pisa International Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Italy,Destination City:Olbia,Destination City:Olbia Costa Smeralda Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Italy,Destination City:Cagliari,Destination City:Cagliari Elmas Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Italy,Destination City:Rome,Destination City:Leonardo da Vinci–Fiumicino Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Italy,Destination City:Milano,Destination City:Malpensa International Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Italy,Destination City:Bergamo,Destination City:Il Caravaggio International Airport,Airline Name:Ryanair,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Italy,Destination City:Naples,Destination City:Naples International Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:France,Destination City:Paris,Destination City:Paris-Orly Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:France,Destination City:Nice,Destination City:Nice-Côte d'Azur Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:France,Destination City:Lyon,Destination City:Lyon Saint-Exupéry Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:France,Destination City:Mulhouse,Destination City:EuroAirport Basel-Mulhouse-Freiburg Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Greece,Destination City:Athens,Destination City:Eleftherios Venizelos International Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Greece,Destination City:Thessaloniki,Destination City:Thessaloniki Macedonia International Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Berlin,Source Airport:Berlin-Schönefeld Airport,Destination Country:Greece,Destination City:Heraklion,Destination City:Heraklion International Nikos Kazantzakis Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Germany,Source City:Duesseldorf,Source Airport:Düsseldorf Airport,Destination Country:Others,Destination City:Moscow,Destination City:Domodedovo International Airport,Airline Name:S7 Airlines,1
All Categories:All Countries,Source Country:Germany,Source City:Duesseldorf,Source Airport:Düsseldorf Airport,Destination Country:Others,Destination City:Moscow,Destination City:Domodedovo International Airport,Airline Name:Air Berlin,1
All Categories:All Countries,Source Country:Germany,Source City:Duesseldorf,Source Airport:Düsseldorf Airport,Destination Country:Others,Destination City:Moscow,Destination City:Vnukovo International Airport,Airline Name:Lufthansa,1
All Categories:All Countries,Source Country:Germany,Source City:Duesseldorf,Source Airport:Düsseldorf Airport,Destination Country:Others,Destination City:Moscow,Destination City:Sheremetyevo International Airport,Airline Name:Aeroflot Russian Airlines,1
All Categories:All Countries,Source Country:Germany,Source City:Duesseldorf,Source Airport:Düsseldorf Airport,Destination Country:Others,Destination City:Stockholm,Destination City:Stockholm-Arlanda Airport,Airline Name:Germanwings,1
All Categories:All Countries,Source Country:Germany,Source City:Duesseldorf,Source Airport:Düsseldorf Airport,Destination Country:Others,Destination City:Stockholm,Destination City:Stockholm-Arlanda Airport,Airline Name:Scandinavian Airlines System,1
All Categories:All Countries,Source Country:Germany,Source City:Duesseldorf,Source Airport:Düsseldorf Airport,Destination Country:Others,Destination City:Stockholm,Destination City:Stockholm-Arlanda Airport,Airline Name:Lufthansa,1
All Categories:All Countries,Source Country:Germany,Source City:Duesseldorf,Source Airport:Düsseldorf Airport,Destination Country:Others,Destination City:Copenhagen,Destination City:Copenhagen Kastrup Airport,Airline Name:Air Berlin,1
All Categories:All Countries,Source Country:Germany,Source City:Duesseldorf,Source Airport:Düsseldorf Airport,Destination Country:Others,Destination City:Copenhagen,Destination City:Copenhagen Kastrup Airport,Airline Name:Scandinavian Airlines System,1
All Categories:All Countries,Source Country:Germany,Source City:Duesseldorf,Source Airport:Düsseldorf Airport,Destination Country:Others,Destination City:Copenhagen,Destination City:Copenhagen Kastrup Airport,Airline Name:Lufthansa,1
All Categories:All Countries,Source Country:Germany,Source City:Duesseldorf,Source Airport:Düsseldorf Airport,Destination Country:Others,Destination City:Istanbul,Destination City:Sabiha Gökçen International Airport,Airline Name:Turkish Airlines,1
All Categories:All Countries,Source Country:Germany,Source City:Duesseldorf,Source Airport:Düsseldorf Airport,Destination Country:Others,Destination City:Istanbul,Destination City:Sabiha Gökçen International Airport,Airline Name:Air Berlin,1
All Categories:All Countries,Source Country:Germany,Source City:Duesseldorf,Source Airport:Düsseldorf Airport,Destination Country:Others,Destination City:Istanbul,Destination City:Atatürk International Airport,Airline Name:Turkish Airlines,1
All Categories:All Countries,Source Country:Germany,Source City:Duesseldorf,Source Airport:Düsseldorf Airport,Destination Country:Others,Destination City:St. Petersburg,Destination City:Pulkovo Airport,Airline Name:Lufthansa,1
All Categories:All Countries,Source Country:Germany,Source City:Duesseldorf,Source Airport:Düsseldorf Airport,Destination Country:Others,Destination City:St. Petersburg,Destination City:Pulkovo Airport,Airline Name:Aeroflot Russian Airlines,1
All Categories:All Countries,Source Country:Germany,Source City:Duesseldorf,Source Airport:Düsseldorf Airport,Destination Country:Others,Destination City:Oslo,Destination City:Oslo Lufthavn,Airline Name:Scandinavian Airlines System,1
All Categories:All Countries,Source Country:Germany,Source City:Duesseldorf,Source Airport:Düsseldorf Airport,Destination Country:Others,Destination City:Oslo,Destination City:Oslo Lufthavn,Airline Name:Lufthansa,1
