All,SourceCountry,SourceCity,SourceAirport,DestCountry,DestCity,DestAirport,AirlineName,Sum of Flights
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Jieyang Chaoshan International Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Jieyang Chaoshan International Airport,China Southern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Changzhou Benniu Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Changzhou Benniu Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Changzhou Benniu Airport,China Eastern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Xiamen Gaoqi International Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Xiamen Gaoqi International Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Xiamen Gaoqi International Airport,China Southern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Ningbo Lishe International Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Ningbo Lishe International Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Ningbo Lishe International Airport,China Eastern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Xining Caojiabu Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Xining Caojiabu Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Xining Caojiabu Airport,China Eastern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Sunan Shuofang International Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Sunan Shuofang International Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Sunan Shuofang International Airport,China Eastern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Daocheng Yading Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Daocheng Yading Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Daocheng Yading Airport,China Eastern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Changsha Huanghua International Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Changsha Huanghua International Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Changsha Huanghua International Airport,China Southern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Liuting Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Liuting Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Liuting Airport,China Eastern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Hefei Luogang International Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Hefei Luogang International Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Hefei Luogang International Airport,China Eastern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Longdongbao Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Longdongbao Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Longdongbao Airport,China Southern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Yantai Laishan Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Yantai Laishan Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Yantai Laishan Airport,China Southern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Lanzhou Zhongchuan Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Lanzhou Zhongchuan Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Lanzhou Zhongchuan Airport,China Eastern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Lhasa Gonggar Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Lhasa Gonggar Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Lhasa Gonggar Airport,China Eastern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Nanjing Lukou Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Nanjing Lukou Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Nanjing Lukou Airport,China Eastern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Xichang Qingshan Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Xichang Qingshan Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Zhuhai Jinwan Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Zhuhai Jinwan Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Yiwu Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Yiwu Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Aksu Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Aksu Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Changzhi Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Changzhi Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Nanning Wuxu Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Nanning Wuxu Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Yinchuan Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Yinchuan Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Nyingchi Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Nyingchi Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Yuncheng Guangong Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Yuncheng Guangong Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Qamdo Bangda Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Qamdo Bangda Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Wenzhou Longwan International Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Wenzhou Longwan International Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Sanya Phoenix International Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Sanya Phoenix International Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Bao'anying Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Bao'anying Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Baita International Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Baita International Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Lijiang Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Lijiang Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Taiping Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Taiping Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Yining Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Yining Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Kashgar Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Kashgar Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Yulin Yuyang Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Yulin Yuyang Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Taoxian Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Taoxian Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Zhanjiang Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Zhanjiang Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Longjia Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Longjia Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Korla Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Korla Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Tianjin Binhai International Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Tianjin Binhai International Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Dali Airport,China Eastern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Tunxi International Airport,China Eastern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Diqing Airport,China Eastern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Nanyang Jiangying Airport,China Southern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Baotou Airport,China Southern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Quanzhou Jinjiang International Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Kangding Airport,China Eastern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Others,Jingdezhen Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Shanghai,Shanghai Pudong International Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Shanghai,Shanghai Pudong International Airport,China Eastern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Shanghai,Shanghai Pudong International Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Shanghai,Shanghai Pudong International Airport,All Nippon Airways,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Shanghai,Shanghai Hongqiao International Airport,Air China,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Shanghai,Shanghai Hongqiao International Airport,Shenzhen Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Shanghai,Shanghai Hongqiao International Airport,China Eastern Airlines,1
All Countries,China,Chengdu,Chengdu Shuangliu International Airport,China,Beijing,Beijing Capital International Airport,Hainan Airlines,1
